lemma	derivation	category	cluster_id	k_hop	louvain	leiden	hac
vac	vac	dhaatu	4	to cause anything written	be regarded as; revile; to be called; to be meant; to be spoken; to call; to cause to say; to desire to say; to reproach; to resound; to say; what the saying is	to say; what the saying is	
vac	vac	dhaatu	5		accounted; said; say; speak; tell; to speak; told; uttered	pass for	
vac	vac	dhaatu	6			to cause anything written	
yoga	yo/ga	praatipadika	0	Name of a  on the Paramārthasāra	Name of a  on the Paramārthasāra	a combined; combination; conjunction; connection; consent; contact; contact with; fitting together; joining; mixture; putting together; relation; to agree; union	Name of a  on the Paramārthasāra; Name of a variable division of time
yoga	yo/ga	praatipadika	1	Name of a variable division of time	Name of a variable division of time	acquisition; conveyance; device; gain; partaking of; possessing; profit; property; propriety; sum; total; vehicle; wealth	concentrated grammatical rule; mental abstraction practised as a system
yoga	yo/ga	praatipadika	2	Yoga personified; a follower of the Yoga system; rite conducive to Yoga	Yoga personified; a follower of the Yoga system; rite conducive to Yoga	a trick; a yoke; abstract contemplation; abstract meditation; aphorism; charm; deceit; fraud; incantation; meditation; spy; stratagem	at the end of a compound in consequence of; mixing of various materials; mixing with the outer world; syntactical dependence of a word; the connection of a word with its root; the connection of words together; the union of soul with matter; the union of the individual soul with the universal soul
yoga	yo/ga	praatipadika	3	a combined; addition; mixture	a constellation	addition; application; arrangement; arraying; attaching; disposition; equipping; fixing; harnessing; putting on; putting to; use	a supernatural means; abstract contemplation; abstract meditation; aphorism; concentration of the thoughts; etymological meaning; incantation; magical art; meditation; self-concentration
yoga	yo/ga	praatipadika	4	a constellation	a supernatural means	a means; a remedy; according to; attention; by reason of; care; cure; manner; method; on account of; through; way	any junction; any simple act; the act of yoking
yoga	yo/ga	praatipadika	5	a means; a remedy; a yoke; method; stratagem	a violator of confidence	business; devotion; diligence; employment; endeavour; exertion; industry; undertaking; work; zeal	a constellation; asterism; principal star of a lunar asterism
yoga	yo/ga	praatipadika	6	a supernatural means	abstract contemplation; abstract meditation; aphorism; charm; incantation; meditation	expedient; occasion; opportunity; suitability	Yoga personified; a follower of the Yoga system; rite conducive to Yoga
yoga	yo/ga	praatipadika	7	a violator of confidence	acquiesce in anything	Yoga personified; a follower of the Yoga system; rite conducive to Yoga	a combined; a means; a remedy; a trick; a yoke; according to; acquiesce in anything; acquisition; addition; application; arrangement; arraying; attaching; attention; business; by reason of; care; charm; combination; conjunction; connection; consent; construction; contact; contact with; conveyance; cure; deceit; device; devotion; diligence; disposition; employment; endeavour; equipping; exertion; expedient; fitness; fitting together; fixing; fraud; gain; harnessing; industry; joining; manner; method; mixture; occasion; on account of; opportunity; original; partaking of; performance; possessing; profit; property; propriety; putting on; putting to; putting together; relation; spy; stratagem; suitability; sum; team; the leading; through; to agree; total; undertaking; union; use; vehicle; way; wealth; work; zeal
yoga	yo/ga	praatipadika	8	abstract contemplation; abstract meditation	any junction	syntactical dependence of a word; the connection of a word with its root; the connection of words together	regular succession
yoga	yo/ga	praatipadika	9	according to; by reason of; on account of; through; way	any simple act	the union of soul with matter; the union of the individual soul with the universal soul	a violator of confidence
yoga	yo/ga	praatipadika	10	acquiesce in anything	acquisition; application; arrangement; arraying; consent; conveyance; device; disposition; equipping; fixing; harnessing; use; vehicle	Name of a  on the Paramārthasāra	pious seeking after God
yoga	yo/ga	praatipadika	11	acquisition; conveyance; device; partaking of; putting on; vehicle	asterism	Name of a variable division of time	lucky conjuncture
yoga	yo/ga	praatipadika	12	any junction	at the end of a compound in consequence of	a constellation	
yoga	yo/ga	praatipadika	13	any simple act	business; devotion; diligence; employment; endeavour; exertion; industry; undertaking; work; zeal	a supernatural means	
yoga	yo/ga	praatipadika	14	aphorism; charm; meditation	according to; by reason of; on account of; through	a violator of confidence	
yoga	yo/ga	praatipadika	15	application; use	concentrated grammatical rule	acquiesce in anything	
yoga	yo/ga	praatipadika	16	asterism	concentration of the thoughts	any junction	
yoga	yo/ga	praatipadika	17	at the end of a compound in consequence of	a combined; addition; attaching; combination; conjunction; connection; contact; contact with; fitting together; joining; mixture; partaking of; putting on; putting to; putting together; relation; to agree; union	any simple act	
yoga	yo/ga	praatipadika	18	attention; care; cure; devotion; diligence; endeavour; exertion; zeal	construction	asterism	
yoga	yo/ga	praatipadika	19	concentrated grammatical rule	etymological meaning	at the end of a compound in consequence of	
yoga	yo/ga	praatipadika	20	concentration of the thoughts	expedient; occasion; opportunity; suitability	concentrated grammatical rule	
yoga	yo/ga	praatipadika	21	arraying; consent; equipping; fixing; manner; putting to; putting together; to agree	fitness	concentration of the thoughts	
yoga	yo/ga	praatipadika	22	construction	a means; a remedy; a trick; a yoke; attention; care; cure; deceit; fraud; manner; method; spy; stratagem; way	construction	
yoga	yo/ga	praatipadika	23	attaching; combination; connection; contact; contact with; fitting together; harnessing; joining; union	lucky conjuncture	etymological meaning	
yoga	yo/ga	praatipadika	24	etymological meaning	magical art	fitness	
yoga	yo/ga	praatipadika	25	arrangement; conjunction; disposition; expedient; occasion; opportunity; relation	mental abstraction practised as a system	lucky conjuncture	
yoga	yo/ga	praatipadika	26	fitness	mixing of various materials	magical art	
yoga	yo/ga	praatipadika	27	business; employment; industry; undertaking; work	mixing with the outer world	mental abstraction practised as a system	
yoga	yo/ga	praatipadika	28	lucky conjuncture	original	mixing of various materials	
yoga	yo/ga	praatipadika	29	magical art	performance	mixing with the outer world	
yoga	yo/ga	praatipadika	30	mental abstraction practised as a system	pious seeking after God	original	
yoga	yo/ga	praatipadika	31	mixing of various materials	principal star of a lunar asterism	performance	
yoga	yo/ga	praatipadika	32	mixing with the outer world	gain; possessing; profit; property; propriety; sum; total; wealth	pious seeking after God	
yoga	yo/ga	praatipadika	33	original	regular succession	principal star of a lunar asterism	
yoga	yo/ga	praatipadika	34	performance	self-concentration	regular succession	
yoga	yo/ga	praatipadika	35	pious seeking after God	team	self-concentration	
yoga	yo/ga	praatipadika	36	principal star of a lunar asterism	the act of yoking	team	
yoga	yo/ga	praatipadika	37	regular succession	syntactical dependence of a word; the connection of a word with its root; the connection of words together	the act of yoking	
yoga	yo/ga	praatipadika	38	self-concentration	the leading	the leading	
yoga	yo/ga	praatipadika	39	a trick; deceit; fraud; incantation; spy	the union of soul with matter; the union of the individual soul with the universal soul		
yoga	yo/ga	praatipadika	40	syntactical dependence of a word; the connection of a word with its root; the connection of words together			
yoga	yo/ga	praatipadika	41	team			
yoga	yo/ga	praatipadika	42	the act of yoking			
yoga	yo/ga	praatipadika	43	the leading			
yoga	yo/ga	praatipadika	44	the union of soul with matter; the union of the individual soul with the universal soul			
yoga	yo/ga	praatipadika	45	sum; total			
yoga	yo/ga	praatipadika	46	gain; possessing; profit; property; propriety; suitability; wealth			
yuj	yu/j	dhaatu	0	a pair; being in couples; couple; dual; pairs; the number two	a sage who devotes his time to abstract contemplation	affected by; drawn by; harnessed; joined; possessed of; yoked	a pair; a yoke-fellow; affected by; an exciter; associate; being in couples; bestowing; companion; comrade; couple; drawn by; dual; even; exciting; granting; harnessed; joined; pairs; possessed of; the number two; yoked
yuj	yuj	dhaatu	0	accomplish; carry on; despise; embrace; employ; enjoin; harnessed; inject; insert; perform; prepare; to attach one's self to; to command; to join one's self to; to urge; use	attack	add; bring or put together; bring together; combine; concentrate; conjunction with; connect; enjoin; join; joined; to accrue to; to attach one's self to; to be united in marriage; to come into conjunction with; to come into union; to join; to join one's self to; to mix with; unite	accomplish; add; adjust; apply; arrange; attack; be absorbed in meditation; be fitted for; belong to; bestow anything upon; bring or put together; bring together; carry on; combine; concentrate; conjunction with; connect; deserve to be; despise; devout; direct; draw up; embrace; employ; endow with; enjoin; esteem lightly; fall to the lot of; fit out; fix; furnish; harnessed; help to; impel to; inject; insert; join; joined; not to be fit; perform; possessed of; prepare; prepared for; proper; proper for; provide with; put to; recall; repair; restore; right; set to work; suit any one; suit anything; suitable; to accrue to; to aim at; to appoint or to charge or intrust with; to attach one's self to; to be endowed with; to be fit; to be made ready; to be united in marriage; to be yoked; to bring into possession of; to come into conjunction with; to come into union; to command; to confer; to confer anything upon; to encompass; to endow; to equip; to fasten on; to fix in; to harness; to join; to join one's self to; to lead towards; to make ready; to mix with; to offer; to put in order; to put on; to recollect; to set; to think little of; to turn; to urge; to use; to wish to appoint or institute; to wish to be absorbed in meditation; to wish to fix or aim; to wish to harness; undertake; unite; use; yoke; yoke with
yuj	yu/j	dhaatu	1	a sage who devotes his time to abstract contemplation	an exciter; exciting	a pair; being in couples; couple; dual; pairs; the number two	the zodiacal sign Gemini
yuj	yuj	dhaatu	1	attack	be absorbed in meditation; to wish to be absorbed in meditation; to wish to harness	despise; embrace; harnessed; impel to; possessed of; to aim at; to be endowed with; to be yoked; to bring into possession of; to command; to confer; to encompass; to endow; to fasten on; to harness; to lead towards; to turn; to urge	to ascertain or know the conjunction of the moon with an asterism; to concentrate the mind in order to obtain union with the Universal Spirit
yuj	yu/j	dhaatu	2	affected by; drawn by	bestowing; granting	a yoke-fellow; associate; companion; comrade	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	2	be absorbed in meditation; to wish to be absorbed in meditation; to wish to harness	devout	adjust; arrange; fix; prepare; prepared for; recall; repair; restore; set to work; to be made ready; to equip; to fix in; to make ready; to put in order; to recollect; to set	
yuj	yu/j	dhaatu	3	an exciter; exciting	a yoke-fellow; associate; companion; comrade	an exciter; exciting	furnished or provided or filled with
yuj	yuj	dhaatu	3	bestow anything upon; suit any one; suit anything; to confer anything upon	esteem lightly	accomplish; apply; carry on; draw up; employ; furnish; inject; insert; perform; put to; to offer; to put on; to use; undertake; use	
yuj	yu/j	dhaatu	4	bestowing; granting	a pair; being in couples; couple; dual; pairs; the number two	bestowing; granting	the two Aśvins
yuj	yuj	dhaatu	4	bring or put together; draw up	fall to the lot of	be fitted for; belong to; deserve to be; direct; fit out; not to be fit; proper; proper for; right; suitable; to be fit	
yuj	yu/j	dhaatu	5	even	even	a sage who devotes his time to abstract contemplation	
yuj	yuj	dhaatu	5	add; bring together; combine; concentrate; connect; to be united in marriage; to come into union; unite	adjust; arrange; be fitted for; fix; furnish; help to; prepare; prepared for; provide with; recall; repair; restore; set to work; to be made ready; to equip; to fix in; to make ready; to offer; to put in order; to recollect; to set	endow with; help to; provide with; yoke; yoke with	
yuj	yu/j	dhaatu	6	furnished or provided or filled with	furnished or provided or filled with	even	
yuj	yuj	dhaatu	6	apply; deserve to be; join; joined; not to be fit; possessed of; prepared for; set to work; to aim at; to bring into possession of; to come into conjunction with; to lead towards; to make ready; to put in order; to use	belong to; deserve to be; direct; fit out; harnessed; not to be fit; possessed of; proper; proper for; right; suitable; to be fit	bestow anything upon; suit any one; suit anything; to confer anything upon	
yuj	yu/j	dhaatu	7	a yoke-fellow; associate; companion; comrade; harnessed; joined; possessed of; yoked	the two Aśvins	furnished or provided or filled with	
yuj	yuj	dhaatu	7	devout	to ascertain or know the conjunction of the moon with an asterism	be absorbed in meditation; to wish to be absorbed in meditation; to wish to harness	
yuj	yu/j	dhaatu	8	the two Aśvins	the zodiacal sign Gemini	the two Aśvins	
yuj	yuj	dhaatu	8	direct; fit out; proper; proper for; right; suitable	add; bring or put together; bring together; combine; concentrate; conjunction with; connect; enjoin; join; joined; to attach one's self to; to be united in marriage; to come into conjunction with; to come into union; to join; to join one's self to; to mix with; unite; yoke; yoke with	to appoint or to charge or intrust with; to wish to appoint or institute; to wish to fix or aim	
yuj	yu/j	dhaatu	9	the zodiacal sign Gemini	affected by; drawn by; harnessed; joined; possessed of; yoked	the zodiacal sign Gemini	
yuj	yuj	dhaatu	9	esteem lightly	to concentrate the mind in order to obtain union with the Universal Spirit	attack	
yuj	yuj	dhaatu	10	fall to the lot of	bestow anything upon; suit any one; suit anything; to confer anything upon	devout	
yuj	yuj	dhaatu	11	arrange; belong to; furnish; help to; impel to; put to; to offer; to set; undertake	accomplish; despise; embrace; endow with; impel to; to accrue to; to aim at; to be endowed with; to be yoked; to bring into possession of; to command; to confer; to encompass; to endow; to fasten on; to harness; to lead towards; to turn; to urge; undertake	esteem lightly	
yuj	yuj	dhaatu	12	adjust; fix; recall; repair; restore; to fix in; to recollect	to think little of	fall to the lot of	
yuj	yuj	dhaatu	13	to appoint or to charge or intrust with; to wish to appoint or institute; to wish to fix or aim	to appoint or to charge or intrust with; to wish to appoint or institute; to wish to fix or aim	to ascertain or know the conjunction of the moon with an asterism	
yuj	yuj	dhaatu	14	to ascertain or know the conjunction of the moon with an asterism	apply; carry on; draw up; employ; inject; insert; perform; put to; to put on; to use; use	to concentrate the mind in order to obtain union with the Universal Spirit	
yuj	yuj	dhaatu	15	to concentrate the mind in order to obtain union with the Universal Spirit		to think little of	
yuj	yuj	dhaatu	16	to think little of			
yuj	yuj	dhaatu	17	be fitted for; conjunction with; endow with; provide with; to accrue to; to be endowed with; to be fit; to be made ready; to be yoked; to confer; to encompass; to endow; to equip; to fasten on; to harness; to join; to mix with; to put on; to turn; yoke; yoke with			
