lemma	derivation	category	cluster_id	k_hop	louvain	leiden	hac
yuj	yuj	dhaatu	0	accomplish; adjust; carry on; concentrate; devout; employ; fall to the lot of; furnish; help to; perform; recall; repair; restore; set to work; to aim at; to confer anything upon; to put on; to recollect; to turn; to wish to fix or aim; use	attack	arrange; be fitted for; deserve to be; draw up; esteem lightly; fit out; furnish; harnessed; not to be fit; prepare; prepared for; proper; proper for; right; set to work; suit any one; suit anything; suitable; to be fit; to be made ready; to equip; to make ready; to put in order; to put on	accomplish; add; adjust; apply; arrange; attack; be fitted for; belong to; bestow anything upon; bring or put together; bring together; carry on; combine; conjunction with; connect; deserve to be; despise; devout; direct; draw up; embrace; employ; endow with; enjoin; esteem lightly; fall to the lot of; fit out; fix; furnish; harnessed; help to; impel to; inject; insert; join; joined; not to be fit; perform; possessed of; prepare; prepared for; proper; proper for; provide with; put to; recall; repair; restore; right; set to work; suit any one; suit anything; suitable; to accrue to; to aim at; to be endowed with; to be fit; to be made ready; to be yoked; to bring into possession of; to come into conjunction with; to command; to confer; to confer anything upon; to encompass; to endow; to equip; to fasten on; to fix in; to harness; to join; to lead towards; to make ready; to mix with; to offer; to put in order; to put on; to recollect; to set; to turn; to urge; to use; to wish to fix or aim; to wish to harness; undertake; unite; use; yoke; yoke with
yuj	yu/j	dhaatu	1	a sage who devotes his time to abstract contemplation	a sage who devotes his time to abstract contemplation	a yoke-fellow; associate; companion; comrade; joined	exciting
yuj	yuj	dhaatu	1	attack	be absorbed in meditation; to wish to be absorbed in meditation	belong to; bestow anything upon; conjunction with; devout; endow with; fall to the lot of; help to; possessed of; provide with; to accrue to; to be endowed with; to be yoked; to bring into possession of; to command; to confer; to confer anything upon; to encompass; to endow; to offer; to urge; to wish to harness	to attach one's self to; to be united in marriage; to come into union; to concentrate the mind in order to obtain union with the Universal Spirit; to join one's self to
yuj	yu/j	dhaatu	2	a yoke-fellow; affected by; associate; companion; comrade; even; granting	a yoke-fellow; associate; companion; comrade; joined	a pair; being in couples; couple; pairs	the zodiacal sign Gemini
yuj	yuj	dhaatu	2	be absorbed in meditation; to wish to be absorbed in meditation	despise	add; apply; carry on; concentrate; employ; enjoin; impel to; inject; insert; perform; put to; to turn; to use; undertake; use; yoke; yoke with	be absorbed in meditation; concentrate; to think little of; to wish to be absorbed in meditation
yuj	yu/j	dhaatu	3	an exciter; bestowing; drawn by; harnessed; joined	affected by; an exciter; bestowing; drawn by; even; granting; harnessed; possessed of; yoked	dual; the number two	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	3	be fitted for; bestow anything upon; deserve to be; direct; esteem lightly; fix; not to be fit; prepared for; proper; proper for; right; suit any one; suit anything; suitable; to be fit; to be made ready; to command; to make ready; to use	adjust; arrange; be fitted for; bring or put together; bring together; deserve to be; draw up; esteem lightly; fit out; fix; furnish; harnessed; not to be fit; prepare; prepared for; proper; proper for; repair; restore; right; set to work; suit any one; suit anything; suitable; to be fit; to be made ready; to equip; to fasten on; to fix in; to harness; to make ready; to put in order; to put on; to set	bring or put together; bring together; combine; connect; embrace; join; joined; to attach one's self to; to be united in marriage; to come into conjunction with; to come into union; to concentrate the mind in order to obtain union with the Universal Spirit; to join; to join one's self to; to mix with; unite	to ascertain or know the conjunction of the moon with an asterism
yuj	yu/j	dhaatu	4	exciting	exciting	a sage who devotes his time to abstract contemplation	
yuj	yuj	dhaatu	4	despise	to appoint or to charge or intrust with; to wish to appoint or institute	adjust; fix; recall; repair; restore; to fasten on; to fix in; to recollect; to wish to fix or aim	to appoint or to charge or intrust with; to wish to appoint or institute
yuj	yu/j	dhaatu	5	furnished or provided or filled with	furnished or provided or filled with	exciting	
yuj	yuj	dhaatu	5	to appoint or to charge or intrust with; to wish to appoint or institute	to ascertain or know the conjunction of the moon with an asterism	accomplish; direct; to aim at; to lead towards; to set	
yuj	yu/j	dhaatu	6	dual; pairs; possessed of; the number two; yoked	the two Aśvins	furnished or provided or filled with	
yuj	yuj	dhaatu	6	to ascertain or know the conjunction of the moon with an asterism	to think little of	to appoint or to charge or intrust with; to wish to appoint or institute	
yuj	yu/j	dhaatu	7	the two Aśvins	the zodiacal sign Gemini	the two Aśvins	
yuj	yuj	dhaatu	7	add; apply; arrange; bring or put together; bring together; combine; conjunction with; connect; draw up; embrace; endow with; enjoin; fit out; harnessed; impel to; inject; insert; possessed of; prepare; provide with; put to; to be endowed with; to be yoked; to bring into possession of; to come into union; to confer; to encompass; to endow; to equip; to fasten on; to fix in; to harness; to lead towards; to offer; to put in order; to set; to urge; to wish to harness; undertake; yoke; yoke with	belong to; combine; conjunction with; connect; devout; embrace; endow with; enjoin; fall to the lot of; join; joined; possessed of; to attach one's self to; to be united in marriage; to be yoked; to come into conjunction with; to come into union; to concentrate the mind in order to obtain union with the Universal Spirit; to encompass; to join; to join one's self to; to mix with; unite	be absorbed in meditation; to wish to be absorbed in meditation	
yuj	yu/j	dhaatu	8	the zodiacal sign Gemini		the zodiacal sign Gemini	
yuj	yuj	dhaatu	8	belong to; join; joined; to accrue to; to attach one's self to; to be united in marriage; to come into conjunction with; to concentrate the mind in order to obtain union with the Universal Spirit; to join; to join one's self to; to mix with; unite	accomplish; add; apply; bestow anything upon; carry on; concentrate; direct; employ; help to; impel to; inject; insert; perform; provide with; put to; recall; to accrue to; to aim at; to be endowed with; to bring into possession of; to command; to confer; to confer anything upon; to endow; to lead towards; to offer; to recollect; to turn; to urge; to use; to wish to fix or aim; to wish to harness; undertake; use; yoke; yoke with	attack	
yuj	yuj	dhaatu	9	to think little of		despise	
yuj	yuj	dhaatu	10			to ascertain or know the conjunction of the moon with an asterism	
yuj	yuj	dhaatu	11			to harness	
yuj	yuj	dhaatu	12			to think little of	
