lemma	derivation	category	cluster_id	LaBSE	MPnet	Para-Mini	Qwen	VyA
rasa	ra/sa	praatipadika	22	green onion			prime part of anything	
rasa	ra/sa	praatipadika	23	inclination			religious sentiment	
rasa	ra/sa	praatipadika	24	melted butter			resin	
rasa	ra/sa	praatipadika	25	mineral in a state of fusion			the son of a Niṣāda	
rasa	ra/sa	praatipadika	26	prime part of anything				
rasa	ra/sa	praatipadika	27	quicksilver				
rasa	ra/sa	praatipadika	28	religious sentiment				
rasa	ra/sa	praatipadika	29	resin				
rasa	ra/sa	praatipadika	30	semen virile				
rasa	ra/sa	praatipadika	31	the prevailing sentiment in human character				
rasa	ra/sa	praatipadika	32	the primary juice called chyle				
rasa	ra/sa	praatipadika	33	the son of a Niṣāda				
saha	saha/	avyaya	0	along with; at the same time; conjointly; simultaneously with; together with; with	in common; in company; in concert; in the company of	at the same time; conjointly; jointly; simultaneously with; together with	along with; at the same time; conjointly; jointly; simultaneously with	at the same time; in common; jointly; simultaneously with; together with
saha	saha/	praatipadika	0	defying; enduring; exerting; overcoming; vanquishing; withstanding	bearing; causing; defying; effecting; enduring; exerting; overcoming; stimulating; vanquishing; withstanding	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa; a particular Agni; the month Mārgaśīrṣa	a match for; able to; capable of; equal to; mighty; powerful	bearing; causing; defying; effecting; exerting; overcoming; vanquishing; withstanding
saha	saha/	avyaya	1	in common; in company; in the company of; jointly	at the same time; conjointly; jointly; simultaneously with	along with; in common; in company; in the company of	taking with one; to give to take away with one; to take with one with; with	along with; taking with one; to give to take away with one; to take with one with; with
saha	saha/	praatipadika	1	Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa; the month Mārgaśīrṣa; Ūrjasvatī	bearing; defying; enduring; exerting; overcoming; vanquishing; withstanding	bearing; causing; defying; effecting; withstanding	able to; capable of; enduring; equal to; mighty; powerful; stimulating
saha	saha/	avyaya	2	taking with one; to give to take away with one; to take with one with	along with; together with; with	taking with one; to give to take away with one; to take with one with	in common; in company; in the company of; together with	conjointly; in company; in the company of
saha	saha/	praatipadika	2	able to; capable of; mighty; powerful	a companion; a match for; a particular Agni; a species of plant; equal to	able to; capable of; equal to; mighty; powerful	Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa
saha	saha/	avyaya	3	in concert	taking with one; to give to take away with one; to take with one with	in concert	in concert	in concert
saha	saha/	praatipadika	3	causing; effecting; stimulating	able to; capable of; mighty; powerful	a companion; a match for; Ūrjasvatī	enduring; exerting; overcoming; vanquishing	a particular Agni; Ūrjasvatī
saha	saha/	avyaya	4			with		
saha	saha/	praatipadika	4	a match for; equal to	kind of salt	causing; effecting; stimulating	Mādrī; Ūrjasvatī	a companion
saha	saha/	praatipadika	5	Mādrī		a species of plant	a companion	a match for
saha	saha/	praatipadika	6	a companion		kind of salt	a particular Agni	a species of plant
saha	saha/	praatipadika	7	a particular Agni			a species of plant	kind of salt
saha	saha/	praatipadika	8	a species of plant			kind of salt	the month Mārgaśīrṣa
saha	saha/	praatipadika	9	bearing			stimulating	
saha	saha/	praatipadika	10	kind of salt			the month Mārgaśīrṣa	
saha	saha/	praatipadika	11	the month Mārgaśīrṣa				
saha	saha/	praatipadika	12	Ūrjasvatī				
sarva	sa/rva	praatipadika	0	all; every; everywhere; in all parts; of all sorts	altogether; completely; entire; whole; wholly	all; completely; entire; every; everywhere; in all parts	altogether; in all parts; of all sorts; various	all; altogether; completely; every; wholly
sarva	sa/rva	praatipadika	1	altogether; completely; entire; whole; wholly	all; every; everywhere; in all parts	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva	completely; entire; whole; wholly	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva
sarva	sa/rva	praatipadika	2	different; manifold; various	different; of all sorts; various; water	altogether; manifold; whole; wholly	Name of Kṛṣṇa; Name of Śiva	different; entire; manifold; whole
sarva	sa/rva	praatipadika	3	Name of a Muni; Name of a people	Name of Kṛṣṇa; Name of a people; Name of Śiva	different; of all sorts; various	all; different	everywhere; in all parts; of all sorts; various
sarva	sa/rva	praatipadika	4	Name of Kṛṣṇa	Name of a Muni	water	Name of a Muni	water
sarva	sa/rva	praatipadika	5	Name of Śiva	manifold		Name of a people	
sarva	sa/rva	praatipadika	6	water			every	
sarva	sa/rva	praatipadika	7				everywhere	
sarva	sa/rva	praatipadika	8				manifold	
sarva	sa/rva	praatipadika	9				water	
su	su	dhaatu	0	impel; incite; to press out; to urge	move; to go; to press out; to urge	bring forth; to distil; to go; to press out; to urge	extract; to distil; to press out	bring forth; move; to go; to press out; to urge
su	su/	upasarga	0	beautiful; excellent; good; virtuous	greatly; much; rightly; very; willingly	right; rightly; to become; virtuous; willingly	beautiful; good; very; virtuous	any; greatly; much; right; rightly; very; well
su	su	dhaatu	1	bring forth; extract; to distil	bring forth; impel; incite	extract; impel; incite	bring forth; to beget; to go	extract; impel; incite; to distil
su	su/	upasarga	1	easily; easy; quickly; willingly	beautiful; excellent; good; right; well	beautiful; greatly; much; very	right; rightly; well; willingly	easily; easy; quickly; virtuous; willingly
su	su	dhaatu	2	move; to beget; to go	extract; to distil	to beget; to possess supremacy	impel; incite; to urge	to possess supremacy
su	su/	upasarga	2	right; rightly; well	easily; easy; quickly	easily; easy; quickly	any; easily; easy; quickly	beautiful; excellent; good
su	su	dhaatu	3	to possess supremacy	to beget; to possess supremacy	move	move	to beget
su	su/	upasarga	3	greatly; much; very	any	excellent; good	excellent; greatly; much	to become
su	su	dhaatu	4				to possess supremacy	
su	su/	upasarga	4	any	to become	any	to become	to lengthen a preceding vowel
su	su/	upasarga	5	to become	to lengthen a preceding vowel	to lengthen a preceding vowel	to lengthen a preceding vowel	
su	su/	upasarga	6	to lengthen a preceding vowel	virtuous	well		
tad	ta/d	praatipadika	0	consequently; equally; for that reason; in this manner; so also; therefore; thus; with regard to that	consequently; equally; in this manner; so also; therefore; thither; thus	Brahma; he she it; in this manner; this; thither	for that reason; in that case; in this manner; on that account; that; with regard to that	consequently; equally; for that reason; in this manner; on that account; therefore; with regard to that
tad	tad	praatipadika	0	namely; respective; that; this	any; every; whichsoever; whosoever	even then; in other words. From Latin videlicet; in such a manner as follows; nevertheless; notwithstanding; on quite the same path	even then; nevertheless; notwithstanding; whichsoever	in such a manner as follows; namely; nevertheless; notwithstanding
tad	ta/d	praatipadika	1	at that time; in that place; then; there; thither; to that spot	for that reason; in that case; now; that; then	at that time; for that reason; in that case; with regard to that	consequently; equally; so also; then; therefore; thus	at that time; in that case; now; then; thither
tad	tad	praatipadika	1	any; every; whichsoever; whosoever	different; respective; various	different; respective; this; various	different; namely; respective; various	even then; every; that; this
tad	ta/d	praatipadika	2	he she it; now; that; this; this world	in that place; on that account; there; to that spot	consequently; equally; therefore; thus	he she it; now; there; this; this world	in that place; that; there; to that spot
tad	tad	praatipadika	2	even then; nevertheless; notwithstanding	namely; nevertheless; notwithstanding	any; every; whichsoever; whosoever	any; every; this; whosoever	different; respective; various
tad	ta/d	praatipadika	3	in that case; on that account	at that time; with reference to that there are these two verses; with regard to that	in that place; there; to that spot	at that time; in that place; thither; to that spot	this; this world
tad	tad	praatipadika	3	different; various	even then; that; this	namely	in other words. From Latin videlicet	any; whichsoever; whosoever
tad	ta/d	praatipadika	4	Brahma	this; this world	on that account; that	Brahma	Brahma
tad	tad	praatipadika	4	in other words. From Latin videlicet	in other words. From Latin videlicet	that	in such a manner as follows	in other words. From Latin videlicet
tad	ta/d	praatipadika	5	with reference to that there are these two verses	Brahma	now; then	with reference to that there are these two verses	so also
tad	tad	praatipadika	5	in such a manner as follows	in such a manner as follows		on quite the same path	on quite the same path
tad	ta/d	praatipadika	6		he she it	so also		he she it
tad	tad	praatipadika	6	on quite the same path	on quite the same path		that	
tad	ta/d	praatipadika	7			this world		thus
tad	ta/d	praatipadika	8			with reference to that there are these two verses		with reference to that there are these two verses
tatas	ta/tas	praatipadika	0	at another time; but; everywhere; from all sides; from that place; here; in that place; that place; there; thither; to another place than that; to everyplace; to some other place; to that place	everywhere; from that place; in that place; that place; to another place than that; to everyplace; to some other place; to that place	everywhere; from that place; in that place; that place; to another place than that; to everyplace; to some other place; to that place	everywhere; from all sides; from that place; here; hither; in that place; that place; there; thither; to another place than that; to everyplace; to some other place; to that place	everywhere; from all sides; from that place; here; in that place; that place; there; to another place than that; to everyplace; to some other place; to that place
tatas	ta/tas	praatipadika	1	after that; afterwards; besides that; beyond that; further; hither; immediately afterwards; then; thenceforth; thereupon	besides that; beyond that; for that reason; from that; how is it then that?; in consequence of that	besides that; beyond that; consequently; for that reason; from that; how is it then that?; in consequence of that	after that; afterwards; at another time; consequently; for that reason; immediately afterwards; in consequence of that; then; thenceforth; thereupon; what then? what took place after that?	after that; afterwards; at another time; immediately afterwards; then; thenceforth
tatas	ta/tas	praatipadika	2	consequently; for that reason; from that; in consequence of that; thence	consequently; further; hither; thence; thenceforth; thither	after that; afterwards; immediately afterwards; thence; thenceforth; what then? what took place after that?	besides that; beyond that; but; from that; further	consequently; for that reason; hither; in consequence of that; thence; thither
tatas	ta/tas	praatipadika	3	how is it then that?; what then? what took place after that?	but; here; then; there; thereupon	but; from all sides; hither; thereupon; thither	thence	besides that; beyond that; but; from that; further
tatas	ta/tas	praatipadika	4		after that; afterwards; at another time; immediately afterwards; what then? what took place after that?	at another time; further	how is it then that?	how is it then that?; what then? what took place after that?
tatas	ta/tas	praatipadika	5		from all sides	here; there		thereupon
tatas	ta/tas	praatipadika	6			then		
tu	tu	dhaatu	0	be strong; to make strong	be strong; to make strong	be strong; efficient; to make strong	be strong; to make strong	be strong; to make strong
tu	tu/	avyaya	0	but; do; nevertheless; now; still; then	but; nevertheless; now; still; then; though — still	certainly — but; do; nevertheless; now; still; then; though — still	certainly — but; it is true — but not; not — but; not — however	certainly — but; nevertheless; not — but; not — however; still; though — still; though — still not
tu	tu	dhaatu	1	efficient	to have authority; to injure	to go	efficient	efficient
tu	tu/	avyaya	1	ere - than; ere — than; not — but; not — however	certainly — but; it is true — but not; not — but; not — however; though — still not	but; ere - than; ere — than; often incorrectly written for; sometimes used as a mere expletive	but; do; now; still	but; do; ere - than; ere — than; now; then
tu	tu	dhaatu	2	to go	efficient	to have authority	to go	to go
tu	tu/	avyaya	2	certainly — but; it is true — but not; though — still; though — still not	Latindum used; often incorrectly written for; sometimes used as a mere expletive	it is true — but not; not — but; not — however; though — still not	ere - than; ere — than; then	often incorrectly written for; sometimes used as a mere expletive
tu	tu	dhaatu	3	to have authority	to go	to injure	to have authority	to have authority
tu	tu/	avyaya	3	Latindum used	ere - than; ere — than	Latindum used	nevertheless; though — still; though — still not	Latindum used
tu	tu	dhaatu	4	to injure			to injure	to injure
tu	tu/	avyaya	4	often incorrectly written for	do	pray! I beg	Latindum used	it is true — but not
tu	tu/	avyaya	5	pray! I beg	pray! I beg		often incorrectly written for	pray! I beg
tu	tu/	avyaya	6	sometimes used as a mere expletive			pray! I beg	
tu	tu/	avyaya	7				sometimes used as a mere expletive	
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed	crossing over; to be crossed	crossing over; to be crossed	crossing over; to be crossed	crossing over; to be crossed
uttara	u/ttara	praatipadika	0	above; chief; dominant; excess; higher; over; predominant; superior; superiority; the chief; upper; upper surface	better; contradiction; difference; excellent; higher; later; latter; more excellent; more powerful; superior	concluding; conclusion; followed by; following; future; is left; later; left; posterior; rejoinder; remainder; subsequent; the last part of a compound; what remains	answer; concluding; conclusion; contradiction; difference; followed by; following; future; later; latter; posterior; rejoinder; reply; result; subsequent; the answer; the following member	characteristic; competency; contradiction; difference; dominant; excellence; excess; predominant; superior; superiority
uttara	u/ttara	praatipadika	1	followed by; following; future; later; latter; posterior; subsequent; the following member	concluding; conclusion; followed by; following; posterior; remainder; result; subsequent; the last part of a compound; what remains	better; excellence; excellent; gaining a cause; higher; more excellent; more powerful; prevalent result; result; superior; superiority	above; chief; cover; dominant; predominant; prevalent result; the chief; upper; upper surface	concluding; followed by; following; future; later; posterior; rejoinder; remainder; subsequent; the last part of a compound
uttara	u/ttara	praatipadika	2	better; competency; excellence; excellent; more excellent; more powerful	a defence; a defensive measure; answer; cover; future; rejoinder; reply; the answer	Name of a king of the Nāgas; Name of a son of Virāṭa; Name of each of the Nakṣatras that contain the word uttara; Name of the last book of the Rāmāyaṇa; a particular figure in rhetoric; chief; dominant; latter; the chief; the following member	better; excellence; excellent; excess; higher; more excellent; more powerful; superior; superiority	above; better; excellent; higher; more excellent; more powerful; upper; upper surface
uttara	u/ttara	praatipadika	3	concluding; conclusion; prevalent result; result	above; is left; left; northern; over; the north; upper; upper surface	a defence; a defensive measure; characteristic; competency; contradiction; difference; of several men; predominant	is left; left; northern; over; the north	answer; conclusion; prevalent result; reply; result; the answer
uttara	u/ttara	praatipadika	4	is left; left; remainder; what remains	characteristic; competency; dominant; excellence; excess; predominant; prevalent result; superiority	above; cover; excess; over; upper; upper surface	a defence; a defensive measure	is left; left; over; what remains
uttara	u/ttara	praatipadika	5	Name of a mountain; Name of a school; Name of a song	Name of a king of the Nāgas; Name of a mountain; Name of a school; Name of a son of Virāṭa	Name of a mountain; answer; northern; the north	remainder; what remains	Name of a king of the Nāgas; Name of a son of Virāṭa; Name of the last book of the Rāmāyaṇa
uttara	u/ttara	praatipadika	6	answer; reply; the answer	chief; of several men; the chief; the following member	reply; the answer	Name of a king of the Nāgas	Name of a mountain; Name of a school; Name of a song
uttara	u/ttara	praatipadika	7	a defence; a defensive measure	Name of a song	Name of a school	Name of a mountain	a defence; a defensive measure; cover
uttara	u/ttara	praatipadika	8	contradiction; difference	Name of each of the Nakṣatras that contain the word uttara	Name of a song	Name of a school	chief; the chief; the following member
uttara	u/ttara	praatipadika	9	northern; the north	Name of the last book of the Rāmāyaṇa		Name of a son of Virāṭa	northern; the north
uttara	u/ttara	praatipadika	10	Name of a king of the Nāgas	a particular figure in rhetoric		Name of a song	Name of each of the Nakṣatras that contain the word uttara
uttara	u/ttara	praatipadika	11	Name of a son of Virāṭa	gaining a cause		Name of each of the Nakṣatras that contain the word uttara	a particular figure in rhetoric
uttara	u/ttara	praatipadika	12	Name of each of the Nakṣatras that contain the word uttara			Name of the last book of the Rāmāyaṇa	gaining a cause
uttara	u/ttara	praatipadika	13	Name of the last book of the Rāmāyaṇa			a particular figure in rhetoric	latter
uttara	u/ttara	praatipadika	14	a particular figure in rhetoric			characteristic	of several men
uttara	u/ttara	praatipadika	15	characteristic			competency	
uttara	u/ttara	praatipadika	16	cover			gaining a cause	
uttara	u/ttara	praatipadika	17	gaining a cause			of several men	
uttara	u/ttara	praatipadika	18	of several men			the last part of a compound	
uttara	u/ttara	praatipadika	19	rejoinder				
uttara	u/ttara	praatipadika	20	the last part of a compound				
vac	vac	dhaatu	0	be regarded as; revile; to be called; to be meant; to be spoken; to call; to cause to say; to desire to say; to reproach; to resound; to speak	be regarded as; revile; to be called; to be meant; to call; to cause anything written; to cause to say; to desire to say; to promise; to reproach	be regarded as; proclaim; to be called; to be meant; to cause anything written; to cause to say; to desire to say; to say; what the saying is	accounted; describe; mention; said; tell; to be spoken; told; utter; uttered	accounted; be regarded as; declare; mention; pass for; proclaim; pronounce; revile; to reproach; to resound
vac	vac	dhaatu	1	announce; declare; describe; mention; proclaim; pronounce; recite; to promise; utter	cry aloud; pronounce; recite; speak; to be spoken; to read out loud; to resound; to speak	cry aloud; pronounce; speak; to be spoken; to read out loud; to speak; uttered	be regarded as; revile; to be meant; to reproach; to say; what the saying is	announce; recite; speak; tell; to be spoken; to call; to read out loud; to speak
vac	vac	dhaatu	2	accounted; said; say; speak; tell; told; uttered	describe; said; say; tell; to say; told; what the saying is	accounted; declare; describe; pass for; say; to call	announce; declare; pass for; proclaim; say; to promise	to be meant; to cause anything written; to cause to say; to desire to say; to promise; to say; what the saying is
vac	vac	dhaatu	3	cry aloud; to read out loud	accounted; announce; declare; mention; proclaim; utter; uttered	recite; revile; to reproach; to resound; utter	to be called; to call; to cause anything written; to cause to say; to desire to say; to speak	said; told; utter; uttered
vac	vac	dhaatu	4	to say; what the saying is	pass for	announce; mention; tell; to promise; told	cry aloud; pronounce; recite; speak; to read out loud	describe
vac	vac	dhaatu	5	pass for		said	to resound	cry aloud
vac	vac	dhaatu	6	to cause anything written				to be called
vac	vac	dhaatu	7					say
yoga	yo/ga	praatipadika	0	a combined; combination; conjunction; connection; consent; contact; contact with; fitting together; joining; mixture; putting together; relation; to agree; union	a violator of confidence; according to; acquiesce in anything; any simple act; by reason of; consent; conveyance; diligence; disposition; endeavour; manner; occasion; on account of; partaking of; possessing; propriety; the act of yoking; the leading; to agree; undertaking	Yoga personified; a follower of the Yoga system; a violator of confidence; abstract contemplation; abstract meditation; acquiesce in anything; aphorism; asterism; concentration of the thoughts; devotion; diligence; incantation; lucky conjuncture; meditation; mental abstraction practised as a system; pious seeking after God; propriety; rite conducive to Yoga; self-concentration; the union of soul with matter; the union of the individual soul with the universal soul	according to; acquiesce in anything; by reason of; consent; conveyance; disposition; on account of; original; possessing; property; propriety; suitability; the leading; through; to agree	a yoke; according to; aphorism; attention; by reason of; care; devotion; disposition; manner; occasion; on account of; original; partaking of; pious seeking after God; sum; the leading; through; total; way; zeal
yoga	yo/ga	praatipadika	1	acquisition; conveyance; device; gain; partaking of; possessing; profit; property; propriety; sum; total; vehicle; wealth	Yoga personified; a follower of the Yoga system; abstract contemplation; abstract meditation; aphorism; attention; care; concentration of the thoughts; devotion; meditation; mental abstraction practised as a system; pious seeking after God; rite conducive to Yoga; self-concentration; the union of soul with matter; the union of the individual soul with the universal soul	a combined; addition; arrangement; at the end of a compound in consequence of; attaching; combination; equipping; fitting together; fixing; joining; mixing of various materials; mixing with the outer world; mixture; partaking of; putting on; putting to; putting together; sum; through	any junction; attaching; conjunction; connection; contact; contact with; joining; lucky conjuncture; partaking of; relation; union	a means; a remedy; a supernatural means; a trick; any simple act; charm; cure; diligence; endeavour; exertion; expedient; incantation; magical art; method; the act of yoking; undertaking
yoga	yo/ga	praatipadika	2	a trick; a yoke; abstract contemplation; abstract meditation; aphorism; charm; deceit; fraud; incantation; meditation; spy; stratagem	a remedy; a trick; charm; cure; deceit; fraud; incantation; magical art; method; spy; stratagem; zeal	acquisition; business; construction; employment; endeavour; gain; industry; opportunity; profit; property; suitability; total; undertaking; union; wealth; work	acquisition; business; employment; gain; industry; occasion; opportunity; performance; profit; wealth; work	a combined; addition; arrangement; at the end of a compound in consequence of; combination; conjunction; fitting together; joining; lucky conjuncture; mixing of various materials; mixing with the outer world; mixture; team; union
yoga	yo/ga	praatipadika	3	addition; application; arrangement; arraying; attaching; disposition; equipping; fixing; harnessing; putting on; putting to; use	any junction; arrangement; attaching; equipping; fitting together; fixing; joining; putting on; putting to; putting together; team; union	Name of a  on the Paramārthasāra; a means; a supernatural means; a yoke; according to; by reason of; consent; deceit; etymological meaning; manner; on account of; original; possessing; the leading; to agree	a combined; arrangement; arraying; combination; equipping; fitting together; fixing; putting on; putting to; putting together	acquiesce in anything; acquisition; application; consent; gain; opportunity; possessing; profit; property; propriety; suitability; to agree; use; wealth
yoga	yo/ga	praatipadika	4	a means; a remedy; according to; attention; by reason of; care; cure; manner; method; on account of; through; way	Name of a  on the Paramārthasāra; a constellation; a means; a supernatural means; asterism; concentrated grammatical rule; etymological meaning; principal star of a lunar asterism; syntactical dependence of a word; the connection of a word with its root; the connection of words together	a trick; any simple act; exertion; expedient; fitness; fraud; harnessing; performance; regular succession; stratagem; team; the act of yoking	a means; addition; application; charm; device; method; sum; total; use; way	any junction; concentrated grammatical rule; connection; contact; contact with; etymological meaning; relation; syntactical dependence of a word; the connection of a word with its root; the connection of words together; the union of soul with matter; the union of the individual soul with the universal soul
yoga	yo/ga	praatipadika	5	business; devotion; diligence; employment; endeavour; exertion; industry; undertaking; work; zeal	a combined; addition; arraying; combination; conjunction; lucky conjuncture; mixing of various materials; mixing with the outer world; mixture; sum; total	any junction; concentrated grammatical rule; conjunction; connection; contact; contact with; conveyance; relation; syntactical dependence of a word; the connection of a word with its root; the connection of words together	abstract contemplation; abstract meditation; attention; concentration of the thoughts; meditation; mental abstraction practised as a system; self-concentration	arraying; attaching; conveyance; device; equipping; fixing; harnessing; putting on; putting to; putting together; vehicle
yoga	yo/ga	praatipadika	6	expedient; occasion; opportunity; suitability	acquisition; business; construction; employment; industry; opportunity; profit; property; suitability; wealth; work	a constellation; attention; charm; magical art; occasion; principal star of a lunar asterism; spy; zeal	devotion; diligence; harnessing; pious seeking after God; undertaking; zeal	asterism; business; construction; deceit; employment; fraud; industry; spy; stratagem; work
yoga	yo/ga	praatipadika	7	Yoga personified; a follower of the Yoga system; rite conducive to Yoga	application; connection; contact; contact with; expedient; relation; through; use; way	application; device; method; use; vehicle; way	a trick; a violator of confidence; deceit; fraud; stratagem	Yoga personified; a follower of the Yoga system; abstract contemplation; abstract meditation; concentration of the thoughts; fitness; meditation; rite conducive to Yoga; self-concentration
yoga	yo/ga	praatipadika	8	syntactical dependence of a word; the connection of a word with its root; the connection of words together	a yoke; device; exertion; fitness; gain; harnessing; performance; vehicle	a remedy; care; cure; disposition	Yoga personified; a follower of the Yoga system; rite conducive to Yoga	a constellation; principal star of a lunar asterism
yoga	yo/ga	praatipadika	9	the union of soul with matter; the union of the individual soul with the universal soul	Name of a variable division of time	Name of a variable division of time	a constellation; asterism; principal star of a lunar asterism	Name of a  on the Paramārthasāra
yoga	yo/ga	praatipadika	10	Name of a  on the Paramārthasāra	at the end of a compound in consequence of	arraying	a remedy; care; cure	Name of a variable division of time
yoga	yo/ga	praatipadika	11	Name of a variable division of time	original		a supernatural means; incantation; magical art	a violator of confidence
yoga	yo/ga	praatipadika	12	a constellation	regular succession		mixing of various materials; mixing with the outer world; mixture	mental abstraction practised as a system
yoga	yo/ga	praatipadika	13	a supernatural means			etymological meaning; the connection of a word with its root; the connection of words together	performance
yoga	yo/ga	praatipadika	14	a violator of confidence			exertion; fitness	regular succession
yoga	yo/ga	praatipadika	15	acquiesce in anything			a yoke; the act of yoking	
yoga	yo/ga	praatipadika	16	any junction			the union of soul with matter; the union of the individual soul with the universal soul	
yoga	yo/ga	praatipadika	17	any simple act			Name of a  on the Paramārthasāra	
yoga	yo/ga	praatipadika	18	asterism			Name of a variable division of time	
yoga	yo/ga	praatipadika	19	at the end of a compound in consequence of			any simple act	
yoga	yo/ga	praatipadika	20	concentrated grammatical rule			aphorism	
yoga	yo/ga	praatipadika	21	concentration of the thoughts			at the end of a compound in consequence of	
yoga	yo/ga	praatipadika	22	construction			concentrated grammatical rule	
yoga	yo/ga	praatipadika	23	etymological meaning			construction	
yoga	yo/ga	praatipadika	24	fitness			endeavour	
yoga	yo/ga	praatipadika	25	lucky conjuncture			expedient	
yoga	yo/ga	praatipadika	26	magical art			manner	
yoga	yo/ga	praatipadika	27	mental abstraction practised as a system			regular succession	
yoga	yo/ga	praatipadika	28	mixing of various materials			spy	
yoga	yo/ga	praatipadika	29	mixing with the outer world			syntactical dependence of a word	
yoga	yo/ga	praatipadika	30	original			team	
yoga	yo/ga	praatipadika	31	performance			vehicle	
yoga	yo/ga	praatipadika	32	pious seeking after God				
yoga	yo/ga	praatipadika	33	principal star of a lunar asterism				
yoga	yo/ga	praatipadika	34	regular succession				
yoga	yo/ga	praatipadika	35	self-concentration				
yoga	yo/ga	praatipadika	36	team				
yoga	yo/ga	praatipadika	37	the act of yoking				
yoga	yo/ga	praatipadika	38	the leading				
yuj	yu/j	dhaatu	0	affected by; drawn by; harnessed; joined; possessed of; yoked	a pair; being in couples; couple; dual; pairs; the number two; the two Aśvins	a pair; being in couples; couple; dual; pairs; the number two; the two Aśvins	associate; bestowing; dual; even; granting; joined; the number two	affected by; an exciter; bestowing; drawn by; even; granting; harnessed; possessed of; yoked
yuj	yuj	dhaatu	0	add; bring or put together; bring together; combine; concentrate; conjunction with; connect; enjoin; join; joined; to accrue to; to attach one's self to; to be united in marriage; to come into conjunction with; to come into union; to join; to join one's self to; to mix with; unite	bestow anything upon; carry on; conjunction with; deserve to be; devout; endow with; esteem lightly; furnish; impel to; possessed of; provide with; to accrue to; to appoint or to charge or intrust with; to ascertain or know the conjunction of the moon with an asterism; to attach one's self to; to be endowed with; to bring into possession of; to come into conjunction with; to confer anything upon; to encompass; to endow; to urge; to wish to appoint or institute; undertake	add; arrange; bring or put together; bring together; combine; conjunction with; connect; insert; join; joined; provide with; to be united in marriage; to come into union; to confer; to join; to join one's self to; to mix with; to put in order; unite	adjust; arrange; be fitted for; fit out; not to be fit; prepare; prepared for; proper; proper for; right; suit any one; suit anything; suitable; to be fit; to be made ready; to equip; to make ready; to put in order; to put on; to set	arrange; be fitted for; deserve to be; draw up; esteem lightly; fit out; furnish; harnessed; not to be fit; prepare; prepared for; proper; proper for; right; set to work; suit any one; suit anything; suitable; to be fit; to be made ready; to equip; to make ready; to put in order; to put on
yuj	yu/j	dhaatu	1	a pair; being in couples; couple; dual; pairs; the number two	bestowing; furnished or provided or filled with; granting; possessed of	affected by; bestowing; even; exciting; furnished or provided or filled with; harnessed	affected by; harnessed; possessed of; yoked	a yoke-fellow; associate; companion; comrade; joined
yuj	yuj	dhaatu	1	despise; embrace; harnessed; impel to; possessed of; to aim at; to be endowed with; to be yoked; to bring into possession of; to command; to confer; to encompass; to endow; to fasten on; to harness; to lead towards; to turn; to urge	apply; arrange; attack; belong to; bring or put together; bring together; combine; connect; embrace; enjoin; fall to the lot of; join; joined; perform; to be united in marriage; to come into union; to confer; to join; to join one's self to; to mix with; to put in order; unite	bestow anything upon; carry on; despise; devout; embrace; endow with; enjoin; esteem lightly; fall to the lot of; impel to; possessed of; right; to be yoked; to endow; to think little of; yoke; yoke with	add; bring or put together; bring together; combine; conjunction with; connect; inject; insert; join; joined; to attach one's self to; to be united in marriage; to be yoked; to come into conjunction with; to come into union; to fasten on; to join; to join one's self to; to mix with; unite	belong to; bestow anything upon; conjunction with; devout; endow with; fall to the lot of; help to; possessed of; provide with; to accrue to; to be endowed with; to be yoked; to bring into possession of; to command; to confer; to confer anything upon; to encompass; to endow; to offer; to urge; to wish to harness
yuj	yu/j	dhaatu	2	a yoke-fellow; associate; companion; comrade	associate; companion; comrade	a yoke-fellow; an exciter; drawn by; possessed of; yoked	a pair; being in couples; couple; pairs	a pair; being in couples; couple; pairs
yuj	yuj	dhaatu	2	adjust; arrange; fix; prepare; prepared for; recall; repair; restore; set to work; to be made ready; to equip; to fix in; to make ready; to put in order; to recollect; to set	be fitted for; draw up; fit out; not to be fit; prepare; prepared for; proper; proper for; right; suit any one; suit anything; suitable; to be fit; to be made ready; to equip; to make ready; to put on	be fitted for; fit out; furnish; not to be fit; prepare; prepared for; proper; proper for; set to work; suit any one; suit anything; suitable; to be fit; to be made ready; to make ready	belong to; bestow anything upon; deserve to be; endow with; fall to the lot of; furnish; possessed of; provide with; put to; to accrue to; to appoint or to charge or intrust with; to be endowed with; to bring into possession of; to confer; to confer anything upon; to encompass; to endow; to offer	add; apply; carry on; concentrate; employ; enjoin; impel to; inject; insert; perform; put to; to turn; to use; undertake; use; yoke; yoke with
yuj	yu/j	dhaatu	3	an exciter; exciting	a yoke-fellow; harnessed; yoked	associate; companion; comrade; granting; joined	a yoke-fellow; companion; comrade	dual; the number two
